class,binSpecies,sex,n,n_dead,infant_cutoff_d,ndims,L,rms,arm,wall_s,rho_eta,rho_beta,rho_eps,kappa,omega,s,beta_xc_eps,external_hazard
Aves,Streptopelia risoria,m,229,120,193.97655172413795,4,4038.337349046808,0.0354713296460611,removal,148.30442343908362,2.6702756005040267,45.63257137337997,7.384262296645589,0.0206919141697206,-5.998897627627708,0.2212946572588176,6.179706183258041,
Mammalia,Naemorhedus griseus,m,138,95,239.36293706293705,4,3998.5473112787904,0.03018017466408,removal,81.32410202501342,6.369698956364681,23.33934290206776,4.02549150121515,0.0010070201677264,-5.006716178086951,0.6269610189073137,5.797886517714038,
Mammalia,Macaca nigra,m,494,249,356.39075342465753,4,5505.712047812315,0.0113055893153186,removal,50.43212057510391,2.2262145072712403,3.8120749936537055,1.070971017098706,0.0010194240753751,-2.520112773293972,1.3931753646173095,3.5594567292593373,
Aves,Coracias cyanogaster,f,196,97,198.0747663551402,4,3455.65558886113,0.0173434428201718,removal,70.79030546918511,2.369533993397364,15.416519650639898,2.4016169505954608,0.1883791003274184,-5.925904482982839,0.640955283107609,6.4192250337080194,
Mammalia,Acrobates pygmaeus,f,250,171,146.57814207650276,4,1838.695475789132,0.015788724996718,removal,86.37850865488872,8.335931246786807,21.00939114766021,2.776857948397069,0.1064658337486378,-6.064921518217544,1.0397367587204431,7.5658861699381506,
Aves,Mergus squamatus,m,168,84,68.61134020618557,4,1557.293634769015,0.042617603547407,removal,302.4771426813677,0.0001196657281232,94.3281114997525,12.047993244858162,0.0935944754308592,-7.82935794781805,0.0009079672385103,7.829362914028011,
Aves,Geokichla dohertyi,m,221,139,93.61840490797546,4,1471.0741858457768,0.0243799231057393,removal,112.34243947872892,0.0001514285475382,7.603520674844312,1.5667255713621189,0.3522269549692718,-4.853080271077768,0.0078543625953761,4.853128597520607,
Aves,Chloebia gouldiae,f,1017,696,99.16151724137931,4,1293.1008847074302,0.007277289716222,removal,99.48467274429277,0.5764048726142303,0.5332638288983577,0.5179007647164564,0.0010000030027738,-0.4731821408400705,1.4659436258129694,1.0296641079306232,
Aves,Spatula platalea,f,151,80,172.60319148936173,4,3598.980482390806,0.0220614722375747,removal,89.4994044310879,0.000100274137025,3.691728723256293,1.3864519063951548,0.0010997404895278,-2.6626805943715217,0.007222535036396,2.6627167565119327,
Mammalia,Sapajus xanthosternos,m,196,44,284.50491803278686,5,2973.562227868785,0.025143625308009,removal,29.978941871784627,1.0,5.027420004673697,0.1160480423669081,0.3475344241546805,-39.01332510512664,8.61712080276467,43.32188550650898,9.932191559575786
Aves,Ducula bicolor,m,453,209,316.74048582995954,4,5856.303660302922,0.0223590443182366,removal,89.61249519209377,4.6823235118287645,34.01790916048696,5.539922037232907,0.0225419887746696,-5.717904907628366,0.3905953379774289,6.140503229442251,
Mammalia,Suricata suricatta,m,5788,2783,237.74952234206472,4,3547.8396323777906,0.0082474155860627,removal,81.31825780123472,8.591683287988308,16.740617445713976,2.7292000364553606,0.0010369835491849,-4.559862097130443,1.0739987138926437,6.133891697970373,
Mammalia,Callosciurus prevostii,m,407,254,222.7699346405229,4,3257.612632330063,0.0231541073815429,removal,76.59947747504339,3.4299262450031325,10.97038582245082,2.312668587224957,0.0010002076350879,-4.002053191311394,0.800809080856213,4.743604804878042,
Mammalia,Ovis dalli,f,464,272,191.18386363636364,4,3669.456840306484,0.0147461567055969,removal,72.59164419490844,7.313564553117407,17.047139158139736,2.904577098451957,0.001000461098912,-4.610088294339869,0.9310685148681528,5.86906065162646,
Mammalia,Ateles fusciceps,m,305,110,346.16275862068966,4,9529.155215553294,0.0234274820062678,removal,164.9033366800286,4.823672526573197,50.69838037839971,7.631815909277467,0.0218963674220398,-6.327005877646306,0.2877802742973926,6.64302978230505,
Aves,Grus antigone,f,230,73,309.71276595744683,4,7701.3073333051025,0.0184435032768,removal,123.50843371101656,1.944214368332457,13.744628789671362,2.1908042271812627,0.1717519853653726,-5.830060690515712,0.6364561742903183,6.273782302928777,
Mammalia,Sapajus apella,m,1133,329,416.7910669975186,4,8715.650841395458,0.0188754083775785,removal,113.56791846174748,7.625614034640039,19.955655004404413,3.322235970147585,0.0011025579578281,-4.859031126066363,0.8312026782686074,6.00669404091664,
Mammalia,Capra caucasica,f,811,433,175.0704761904762,4,3463.150282567311,0.0149718821335614,removal,65.100182171911,2.627893175324396,8.281135287436795,1.9528137839421291,0.0010144938393278,-3.5677691119682646,0.8301240985389331,4.240616978194272,
Aves,Upupa epops,m,315,215,79.4568281938326,4,978.7089392357032,0.0157293703346659,removal,70.16468787379563,1.4650629968848754,8.23794141438442,1.5635745491076327,0.2091176769872156,-4.80016122047106,0.7741222622709856,5.2686591880674944,
Aves,Argusianus argus,f,324,153,243.13497267759564,4,4559.518740192034,0.0243337594996648,removal,196.54114493890663,7.917289505611039,58.95213031654545,9.015076841103133,0.0010032132997444,-6.100168255139424,0.3121180105459241,6.539282066655325,
Aves,Upupa epops,f,315,222,79.77705627705627,4,978.551250452332,0.0123459348829044,removal,261.0758356289007,0.0001003279796865,2.035900151317953,0.7996680787621884,0.4319798768483527,-2.5458687690515496,0.0125256788735458,2.545931500066049,
Aves,Agapornis nigrigenis,m,535,210,105.92869198312238,4,2338.64886461031,0.0333947904809508,removal,141.95190724008717,4.782131532597307,41.22000521242308,6.865660983638318,0.0010033639965918,-5.655528220612463,0.318513910306029,6.003792688082797,
Mammalia,Dolichotis salinicola,f,207,82,77.519,4,1838.404875715477,0.0384941580980615,removal,298.6455379249528,0.1482843261832849,20.7592064672276,3.799105842139085,0.0819854682880329,-5.444719142778407,0.101359913433368,5.464234830461879,
Aves,Gallus varius,f,156,86,169.8765306122449,4,2436.7138359517685,0.0242633403637337,removal,77.03133521182463,8.119152363506371,32.37578276730894,5.218066454134631,0.0010086683308398,-5.426570710520347,0.5460667586109932,6.204555471242685,
Reptilia,Morelia spilota,f,181,98,333.5586538461539,4,4710.51515817927,0.0222638020667857,production,81.25863982411101,0.6527741178561847,0.0001000000002343,0.3369768911503892,4.999999999260873,0.9682772543065556,2.397625472740311,0.0002967562549851,
Aves,Coracias garrulus,m,133,73,125.62168674698796,4,2405.3200735499754,0.0370671165416315,removal,230.9796554041095,0.0002394675201299,145.87874600515954,19.64013130122551,0.0263644004621856,-7.427578972565062,0.0007879141890984,7.427585068947934,
Aves,Streptopelia risoria,f,234,123,243.76275862068965,4,4035.5143157085145,0.0252433296164568,removal,88.66027034795843,5.145890687331236,27.06179836294985,4.758011863578861,0.0010142536576928,-5.14686674212374,0.4767654302228704,5.687627340759639,
Aves,Lamprotornis superbus,m,584,359,166.54959514170042,4,3336.728768377283,0.0253316813093478,removal,293.484547783155,1.7994856146431,76.30582337586766,11.96992582765865,0.0010018693946585,-6.299628055698299,0.1120682861374655,6.374795004957293,
Mammalia,Pecari tajacu,m,1058,590,176.95077105575328,5,137039.050288913,0.0450871206746514,production,47.33935438189656,611.0739036231773,8.44740435262503,0.2256515979357743,0.0163925332146375,1316.585170132596,109.549009534315,37.43560617297005,8.467557182894428
Mammalia,Sus cebifrons,m,256,116,254.87054794520552,5,9399.44333679422,0.0193357578075726,production,73.58617834700271,4.846307350935821,0.2173955671087244,0.0760541952532102,0.0010497744710692,29.002451488908235,28.9455830122621,2.858429655128697,9.212695859663445
Mammalia,Hydropotes inermis,m,217,97,95.83526011560694,4,2154.4993818149355,0.0341147509852541,removal,100.68464641924948,5.987207888924148,36.79725678581207,6.10432285046401,0.0010910498344276,-5.537658094014549,0.4008433417970577,6.028065305067373,
Mammalia,Okapia johnstoni,m,224,136,423.09593023255815,4,6078.385515583179,0.0214302408861346,removal,91.7149490462616,20.60915445443175,47.08731164386678,6.058050304412408,0.003200608539852,-6.071711618152136,0.7493715685212455,7.772684160375909,
Aves,Guaruba guarouba,m,306,125,298.5420382165605,4,5720.838188092974,0.015320082608687,removal,73.14102428709157,4.327621277808803,14.687482991990848,2.8677697216915647,0.0010033708853408,-4.367042534258752,0.7254046724693601,5.121569866958279,
Aves,Myiopsitta monachus,f,163,104,171.42672413793105,4,2644.250684040287,0.0306087584776739,removal,83.32073307270184,2.300909102602783,16.262513799200388,3.413149970758976,0.0010392887718933,-4.427598956203661,0.4444207826924016,4.764664295013127,
Mammalia,Papio hamadryas,f,1920,921,443.89409246575343,4,7298.672847631893,0.0149375972800932,removal,68.43898988794535,8.486161338372987,18.69451283900622,3.012686828485927,0.0010388531310443,-4.796858416605658,0.9669447359141912,6.205262578985496,
Mammalia,Petaurus norfolcensis,f,113,60,228.50967741935483,5,259.31333728650844,0.0395598809936744,removal,69.88125414028764,1.0010264149785582,17.559244095531703,1.0211041570361457,0.0013694655258863,-16.706161433674946,0.9798344948177898,17.196330045799755,8.561699080018913
Reptilia,Morelia spilota,m,172,85,347.1148936170213,4,4955.882762230885,0.023361675596398,removal,44.28492496092804,1.0889749614317028,0.7278079334342922,0.4594659709335532,0.0010001582275605,-0.3989859191225112,2.2712011269572483,1.584030112078846,
Aves,Crossoptilon auritum,f,125,64,183.26376811594204,4,2842.3188775032318,0.0291845045036445,production,70.6242895189207,0.4734312784163361,0.0001000018347739,0.3919828963555057,4.999999965875338,0.6036376575951351,1.7553404308079894,0.0002551178525996,
Aves,Nycticorax nycticorax,f,316,130,249.32142857142856,4,4934.332864989847,0.0178489890307396,removal,80.98313348833472,3.552711224311115,17.305766012394592,2.6530119907846426,0.1482478755266614,-5.853501776162771,0.7104618153242057,6.523063624479255,
Mammalia,Alces alces,f,640,401,166.6758364312268,4,2741.058341391018,0.0125863311510857,removal,106.99976782500744,8.286449119911286,37.3043566158669,5.813207418566715,0.0166083119218166,-5.704446731076277,0.4951860652215508,6.4171728152553245,
Mammalia,Equus kiang,m,134,91,264.09469026548675,5,6383.029853900359,0.0700457807546728,removal,88.25878417980857,5.735986354200515,7.898941278174602,0.0003355142408643,0.0116760675331885,-14994.737892833818,7138.272062013543,23542.78989119781,8.555696290679355
Mammalia,Macaca silenus,m,606,346,518.8980676328503,4,7457.2535962957,0.035599343149925,removal,44.55372102605179,9.110073610161113,21.06380661031785,3.302840473611308,0.0010377553381875,-4.998355184616804,0.9138466942969554,6.377482284903334,
Aves,Phoeniculus purpureus,f,182,121,125.11333333333334,4,2364.292012453137,0.025746548809834,removal,163.84707026812248,0.0044557119593721,43.873702715184265,6.27686140160709,0.1609139937241641,-6.98939677845555,0.010634474025407,6.989751709978988,
Aves,Polytelis alexandrae,m,163,74,228.2911392405064,4,4103.551440646077,0.0299218695127142,removal,106.2243993729353,0.0001000000000001,1.0524255334888273,0.7838301148826423,0.0010000006425855,-1.3426066611977423,0.0127578665454852,1.34267045053047,
Mammalia,Cricetus cricetus,f,1922,357,73.18930481283422,4,930.8818636721452,0.0487225252419411,removal,64.70609457208775,1.7804415515582934,0.9220771519621808,0.1781693301620933,0.8648072593995112,-0.1787983159281787,7.489122136679452,5.175285505778697,
Mammalia,Notamacropus parma,f,888,595,169.53213213213215,4,2325.5615282108347,0.0097939470620761,removal,76.5705732461065,4.493922893473802,15.088762985929565,2.3822626354858567,0.1209302915462369,-5.390590167474801,0.8898630404187549,6.333794923015383,
Mammalia,Tragelaphus scriptus,f,107,71,166.7961904761905,4,2714.7883772964374,0.0230923867837338,removal,62.72707820008509,3.908257366766346,15.739644602095224,2.2405687178485385,0.197211001470073,-6.152686060862851,0.8823345986751793,7.024843503665848,
Mammalia,Speothos venaticus,f,422,295,185.4601485148515,4,2793.240587380394,0.0250128331159348,removal,56.26583380205557,10.56499046197971,23.28748282167888,3.493630737551598,0.0011544173551669,-5.153660745298817,0.9303739775579396,6.665696683788391,
Mammalia,Pteropus giganteus,f,315,220,311.843893129771,4,4697.792444702927,0.018192119252614,removal,90.63968785200268,3.60372075698282,19.50832351667221,3.748551000246744,0.0010383884389047,-4.723548682414963,0.5064215074878903,5.2042305187759474,
Aves,Psittacula derbiana,m,185,74,172.8741935483871,4,4026.7640514386303,0.0264873725062153,removal,176.57359383092262,2.3272328678822296,37.35844748733295,6.13682640534947,0.0294969943760334,-5.897972121525355,0.2485856659366736,6.087584203908326,
Mammalia,Ovis vignei,f,939,413,141.01115760111577,4,3273.9662984917672,0.0312462072022594,removal,79.14228159282357,7.214891253205839,33.84293944469512,5.517328171747694,0.0010020926293616,-5.480097046414164,0.4868398031310197,6.133936280606429,
Mammalia,Cebuella pygmaea,f,1816,1202,185.56702052370844,4,2793.2766117695214,0.0073711338355925,removal,44.004518256988376,1.311017721226965,2.250913160919825,0.885578825900875,0.0010002564769902,-1.8015384442862912,1.2929360865502917,2.5417422990325376,
Aves,Geococcyx californianus,f,197,146,162.10552147239264,4,2040.5422857745148,0.0205656331140339,removal,86.72438600193709,1.0352174255926443,6.677617053256166,1.3622530163858455,0.2381702095224941,-4.521926739279892,0.7468923455979678,4.9018919194411925,
Reptilia,Furcifer pardalis,m,502,384,111.46091370558378,4,1257.921282002182,0.0080813733272092,removal,56.26431728294119,2.349560705468882,2.1597019798466293,0.6563736887146334,0.0010000446034907,-1.500550134849167,2.335297269308761,3.290354285949427,
Aves,Aythya collaris,m,89,49,176.17428571428573,4,3292.172799625773,0.0355971637946391,removal,117.34326413297094,5.338357254522438,32.76123285291733,5.570173234888912,0.0010072729885189,-5.402355179399775,0.4147965304022299,5.8815464926147305,
Mammalia,Equus grevyi,f,868,531,395.7011851851853,4,6168.984688383724,0.0369335440587305,removal,60.34631224814802,7.426708910155194,21.48642611149383,3.388671270882606,0.0194824751913701,-5.244849746604987,0.8042086875633546,6.340664052048201,
Mammalia,Hippotragus equinus,f,759,400,226.84886561954627,4,4171.083545714911,0.0277708258164571,removal,71.31859588297084,10.666055315122833,26.187025566248863,4.0510375877751805,0.001114032617154,-5.147816443771979,0.8061867257210349,6.46427612650978,
Mammalia,Panthera leo,f,3620,1904,333.9510898661568,4,5809.258325059307,0.0286887310256568,removal,58.83435038803145,12.018509598175529,18.25784414472511,2.55576603495331,0.0010990534185663,-4.792531545580662,1.3564513217040532,7.143785422854113,
Mammalia,Gazella cuvieri,f,228,135,158.9486631016043,4,2768.978339109978,0.020761734085067,removal,51.78196976799518,2.391079438229049,4.753901983901578,1.252966931952311,0.0010289216061093,-2.839949063334489,1.2341200073231935,3.79411607973906,
Reptilia,Corallus caninus,m,274,171,280.66030150753767,4,4082.261457178205,0.0158920780962383,removal,99.59413765510544,0.9187806087075112,1.1358385147566608,0.6433230141292681,0.0010006882799658,-1.0514907683171757,1.4899675920048625,1.765580415763624,
Aves,Phalacrocorax carbo,m,176,115,348.5237410071943,4,4964.576079548413,0.0425797996844726,removal,72.96225662901998,5.001550488032035,17.926408721543968,3.288264952265913,0.0011097004608846,-4.691116349033337,0.6801199668381261,5.451631477929126,
Mammalia,Theropithecus gelada,f,406,127,475.8106741573034,4,7861.562428524534,0.034868495938307,removal,39.04582145810127,7.210383953405088,6.57136474891563,0.7560058630215679,0.0210366571803291,-3.92347853012413,3.551845220612059,8.69221400301251,
Aves,Nycticorax nycticorax,m,299,121,241.0049689440994,4,5742.838212869597,0.0312681016706104,removal,76.18538362905383,5.961553476638506,37.94115158063505,6.2562191853893045,0.0010159386024422,-5.588099426561304,0.3902723345326007,6.064549603575645,
Mammalia,Odocoileus hemionus,f,196,101,177.95529411764707,4,4378.5449176098455,0.0301228276137325,removal,116.4277575132437,7.675900009815757,58.55164925310113,8.775204917635941,0.0120294554387192,-6.2350337982686375,0.3157238481722308,6.6723968047090425,
Mammalia,Bos frontalis,m,188,118,211.04107142857143,4,3617.971565903125,0.0237838497954573,removal,99.46037878887728,3.940498678293363,17.913574020650497,3.437576142532189,0.0010000165865759,-4.63795535588039,0.5774618082898906,5.211106104388714,
Mammalia,Bison bison,f,2770,1027,316.92311078503303,4,6003.025414864761,0.0329987752432609,removal,62.46509346412495,10.225912921100006,23.539635739107688,3.560426888289125,0.0010383186110063,-5.175412908818967,0.8981502040972184,6.611464433249204,
Mammalia,Macaca fascicularis,m,603,267,286.17320872274144,4,5143.576773225184,0.0135730077781316,removal,44.5839074710384,1.1288054187796954,1.5262602586859446,0.6916823821461758,0.0010008128129449,-1.3906058244704922,1.536041073733558,2.206591201513926,
Mammalia,Cynomys ludovicianus,f,720,358,160.6628272251309,4,2498.7675085269884,0.0270210925941014,removal,47.25429351907224,2.3587363127639875,2.8749428853842325,0.9010138229691184,0.0010410088737307,-1.8818520712754407,1.704544103748811,3.1907866584226303,
Mammalia,Tragulus javanicus,m,404,345,125.35497630331754,4,1873.675964625052,0.0236347728856106,removal,181.21729373116975,0.0010105816974364,32.62922305735179,6.315507673153015,0.0014096461525619,-5.166444164925412,0.0050335854678501,5.166524172879622,
Aves,Amazona leucocephala,f,169,50,348.40192307692314,4,17162.984540626177,0.0584798770765919,removal,185.69531813822687,0.0001006973115099,33.30879437384068,5.240212474325859,0.2053736151928783,-6.35637279754959,0.0019149614744135,6.356382405682085,
Aves,Callipepla gambelii,f,167,106,112.99285714285712,4,1687.1956721271638,0.0372769521260875,removal,129.63323975913227,0.4139734288161761,9.966510767676844,2.0980460961148326,0.1281507285169883,-4.651720508592003,0.3066699394333607,4.750377404067935,
Mammalia,Tursiops truncatus,m,195,55,161.88141592920354,4,10027.094932408205,0.023116022737471,removal,337.9305516751483,0.0002233054350949,74.79226062996511,10.98881695240163,0.0014266281773353,-6.806205736360144,0.0013598741167306,6.806215896936849,
Aves,Guttera pucherani,f,244,133,183.5780821917808,4,2997.937514825854,0.0240893809014035,removal,58.25557844806463,1.6127647066464572,10.258681734229963,1.7612816266777704,0.2336523648880529,-5.36671662142766,0.7210355882600005,5.824555016553755,
Aves,Mareca strepera,f,237,140,173.38493975903614,4,3010.176000425602,0.0230363286137718,removal,172.82989419111982,3.3509589044229484,26.603792419703364,4.89866410045408,0.0010292706065547,-5.088798181769836,0.3736860536296381,5.43082601177683,
Mammalia,Aepyceros melampus,f,1920,1203,196.57560706401767,4,3598.4004310700866,0.0261575041876668,removal,77.74641313264146,9.129283239803112,26.587337817524396,4.268205325540777,0.0010067871202071,-5.159708710787616,0.707901833831163,6.229160921201889,
Aves,Anser anser,m,347,132,278.9864197530864,4,5234.689948006122,0.0176227325360258,removal,101.72319467691705,1.8627406392325292,3.957659768416289,1.1407240104259595,0.0010137306885446,-2.65295498397546,1.1964529145237908,3.469427952987904,
Aves,Plegadis falcinellus,f,321,130,322.52535211267605,4,5227.157752035233,0.0216931997182256,removal,67.462504027877,5.65784493723459,17.065648547213822,3.0829197013049536,0.0010475459265201,-4.617936066440633,0.7715486349916018,5.5355475330707415,
Mammalia,Hippotragus niger,f,1723,1036,226.0173784977909,4,3588.92568315,0.0188884765848471,removal,94.11513090133668,6.195727930219244,28.43451036953548,4.834412343555132,0.0010458611541289,-5.240894777666768,0.5148757992965072,5.881689096595616,
Aves,Lophura leucomelanos,f,205,126,171.88358208955225,4,2506.017861404684,0.0193724727599303,removal,176.99841031432152,2.9953803267087147,26.205699385296818,4.612047682319425,0.0313581275794911,-5.357275319737514,0.3752599340212879,5.682009638746367,
Reptilia,Malayopython reticulatus,m,118,49,338.1078125,5,26724.98919272274,0.0375276687799611,production,28.227881294908,15.702756498657363,0.0001524498105793,0.1351283330071983,3.5240492342624203,58.10199552376531,29.32523688060005,0.0011281853863412,9.393926615202398
Mammalia,Oryx leucoryx,f,2680,889,267.4135852090032,4,5013.526085554997,0.0417368736310547,removal,57.76127359177917,9.936176713624068,15.91888655422704,2.313743830514772,0.0012376872122927,-4.732934585493254,1.362367829056041,6.880142193911475,
Aves,Taeniopygia guttata,f,705,315,93.17994100294986,4,1932.841300209296,0.0256972285588088,removal,108.27314866008236,0.0001002629954244,3.0439374439271085,1.3691874776791535,0.0010033204143197,-2.223134057279686,0.0073131994704769,2.223170671328915,
Chondrichthyes,Rhinoptera bonasus,m,240,67,59.26309523809525,5,1865.2131618914125,0.0798327225575227,removal,17.61931580910459,21.68599669141073,149.1800264007303,0.0083992390162786,0.001244479663905,-16470.185904569844,554.4338703851504,17761.135992392145,8.66500025017707
Aves,Vanellus armatus,m,160,108,179.29212598425198,4,2943.012940712604,0.0244554274994701,removal,197.8882772130892,0.0006203682549168,72.90355308439516,10.197443612181402,0.0848560967948228,-7.149168524274143,0.0024424938035633,7.149198942106224,
Mammalia,Nanger soemmerringii,f,277,186,151.06832061068704,4,2804.539831372333,0.021584046938216,removal,83.80662532802671,7.194811557192289,23.43294065670705,3.340741289056803,0.1167396577888759,-5.937465119818095,0.80291000033853,7.014293723810894,
Aves,Ciconia ciconia,f,574,203,367.8967479674797,4,7205.722129292814,0.0206648647165335,removal,66.48471560981125,6.625413702172216,21.684188658075016,3.715035766861592,0.0012902225688216,-4.9451695649511525,0.6928568283424287,5.8368721107612656,
Aves,Dacelo leachii,m,145,51,336.1819672131148,4,5832.849556595353,0.0257688075393592,removal,135.23697214690037,4.969882781233896,11.266124024656987,2.164192005197765,0.001041252945991,-4.0574877889531855,1.030095012619166,5.205695242196168,
Mammalia,Mungos mungo,m,962,424,185.36649214659687,4,3897.006480766177,0.0215895196106644,removal,102.45526654203422,18.273571844337045,64.68660586813994,9.076644290124396,0.0010121310806065,-6.120083388792808,0.4709625850096351,7.126709365323536,
Aves,Platycercus eximius,m,142,77,208.54337349397596,4,3305.353352474047,0.0244046688066908,removal,152.50550523982383,0.2514440925856842,3.9751799582551457,1.0478967659921263,0.3029169219869857,-3.673508724227924,0.4785223406133024,3.79348432714317,
Aves,Ramphastos toco,f,236,144,229.33881578947367,4,3230.249817484446,0.0276496801235569,removal,85.59135395195335,6.991937673008403,33.32607956524794,5.531416011943249,0.001000651172592,-5.392852510882486,0.4780380339862036,6.024873105420271,
Aves,Anas luzonica,f,230,112,148.08538461538464,4,3146.765699401516,0.0264772284852021,removal,193.35571869299747,0.0001000000000316,0.2273597488100873,0.5676212574529792,0.0010000278073246,-0.4004602467322173,0.0176173810798691,0.4005483336376306,
Reptilia,Pantherophis guttatus,m,437,214,414.6423580786026,4,5521.616299234534,0.0173537139577016,removal,97.50184331298806,2.274896630127049,1.8512526431755565,0.5582917993027231,0.00100014336977,-1.278550623533313,2.7015909021324047,3.315923045059363,
Mammalia,Vicugna vicugna,m,414,241,234.91097178683387,4,4221.563901527359,0.0185967638531612,removal,133.7743256050162,5.48335498237503,28.351472071544613,4.932283323356924,0.0010982756076146,-5.192279701184523,0.4747611415855601,5.748143448549612,
Aves,Cossypha niveicapilla,m,188,112,113.60704225352112,5,731.5963241606033,0.0635809080307366,removal,104.34513818332924,0.0249297480465859,136.91898565840617,0.0044753917561768,0.0012079207590439,-30590.95789668625,35.279944000189104,30593.74309956957,7.797943764500908
Aves,Branta leucopsis,f,625,235,299.1457364341085,4,6164.903500056687,0.0290561091154037,removal,116.8658078033477,5.396323474815987,27.43063343156076,4.690990525998468,0.0010352585288429,-5.27233460760156,0.495204327932561,5.84751414003809,
Mammalia,Hystrix africaeaustralis,f,371,162,290.0059139784946,4,4852.915702742127,0.0247449226714542,removal,72.26060652034357,7.715090590599797,23.910792561268316,3.942006442224527,0.0010988343679773,-5.087066081670861,0.7046171107391253,6.065640153488722,
Mammalia,Mustela putorius,m,841,487,183.84440154440156,4,2542.181459391183,0.0204461365656504,removal,72.10768513008952,28.93242857181845,33.54533276038632,3.7636549069801815,0.0010403942701805,-5.069306019287905,1.4291659122882086,8.912967205939148,
Mammalia,Perameles gunnii,m,272,81,99.22674418604652,4,1289.8948698913134,0.0398107585240961,removal,54.22552768792957,10.225196752743294,16.950030287333902,2.447147612562228,0.0011565804636701,-4.837236564805402,1.3066993342201003,6.926443750398356,
Aves,Phoeniculus purpureus,m,188,128,176.60559440559442,4,2489.084675083964,0.02129087117996,removal,68.32326543098316,1.1435729467003384,9.90345673662795,1.732832109771661,0.2677527472625911,-5.385213149418979,0.617128281387635,5.71518537819163,
Reptilia,Corucia zebrata,f,281,127,364.35474452554746,4,6748.4169778818905,0.0463171485480939,removal,66.81688949093223,3.293261216872874,10.43504232845162,2.217385286881841,0.0010169179089762,-3.963412119674399,0.81841188643218,4.706012252442477,
Mammalia,Eulemur rufus,m,151,60,428.05180722891566,4,8072.115602223994,0.0322277501208462,removal,48.27923587500118,11.044711943518276,20.96779549456252,3.100381487044251,0.0010375529908681,-4.9817867857056175,1.0719192291618842,6.762972744541888,
Mammalia,Phascolarctos cinereus,f,845,543,282.1738486842105,4,3644.293181902114,0.0101794640152672,removal,55.94817510759458,2.7336965111593208,5.631781679584293,0.9439359931825884,0.2327981764651249,-4.518244303435153,1.7515905875895563,5.966274959593496,
Mammalia,Cebuella pygmaea,m,1904,1226,184.0976129032258,4,3070.467656087394,0.0053185271708021,removal,59.05156942689791,1.5467170767081362,6.867190671870104,1.3900899505571689,0.2037250349660453,-4.383768209441078,0.8946693030276401,4.940105256582592,
Mammalia,Vicugna pacos,m,2011,452,228.63485477178423,4,5484.488005446441,0.0250354189816461,removal,91.21060340991244,13.65143992992159,22.820625555888476,3.102856285935083,0.0010293934305883,-5.154897332316319,1.1907691381047132,7.354715608109837,
Aves,Tockus deckeni,m,250,137,187.03443708609277,4,3856.558945504561,0.0348987741838312,removal,162.1102050349582,0.0071080647459963,47.25378935118754,6.260221991983655,0.1960200893170618,-7.547693257414747,0.0134674680420368,7.548260974083188,
Aves,Geokichla dohertyi,f,223,139,98.7,4,1632.3048735533366,0.0179329463842929,removal,275.94033888028935,0.0002700036313125,4.724253527576238,1.2165680987499867,0.3027715453397235,-3.883151736934885,0.0135066727781105,3.883262706321469,
Aves,Gallus sonneratii,f,107,53,197.04166666666669,4,3503.515826409706,0.0257987983380386,removal,102.7090897578746,0.3106427751776565,7.58596831690762,1.70868979704811,0.1795325928762552,-4.348739567682673,0.3261875663380691,4.439640436791365,
Mammalia,Dolichotis patagonum,m,3043,1710,115.1782807498857,4,2398.0559841501945,0.0145594878530423,removal,323.0980188581161,0.0001145232976389,63.47397000343619,9.55774332192658,0.0543849397687472,-6.64109828061304,0.0011196739115992,6.64110427173949,
Mammalia,Neotragus moschatus,m,185,139,132.07386363636363,4,1899.3444955983048,0.0194111741606082,removal,188.05269015720117,6.060925180215539,58.9894229418644,9.318020618084809,0.0010001076336154,-6.005455734144774,0.2642078970564221,6.330681735923104,
Reptilia,Manouria emys,f,149,47,293.5960784313726,5,2326.987642282348,0.0489404613540207,removal,126.86034766002558,1.7126696905725007,10.010928081612477,0.0574469772237049,0.0023469076781471,-159.35726610431075,22.780834256309603,174.2637918550319,9.576480953443763
Aves,Callipepla gambelii,m,154,101,120.73587786259544,5,236.35648710935996,0.0370616207554986,removal,143.9585639857687,1.0557166027866742,15.790131342682098,0.4194046150798565,0.0016558043836718,-36.39033165713438,2.4498555090419853,37.64892129209305,7.7818243855503715
Aves,Amazonetta brasiliensis,m,429,201,162.62016460905352,4,3210.0862384130496,0.0149820536912395,removal,216.42444257601164,0.7014699980293834,1.5908766310975824,0.7692300230713524,0.0010000000155166,-1.6121856855395482,1.0888005311027866,2.0681416265392123,
Mammalia,Equus kiang,f,122,68,505.210843373494,5,689.7919681044337,0.0373173404081583,removal,51.35590539011173,1.0,21.860766435166227,0.8884325432317066,0.1175076151004028,-24.04320575365873,1.1255778591388184,24.60599468322814,9.844801429346202
Aves,Pelecanus rufescens,m,226,71,234.04105263157896,4,5757.876336447264,0.024126901649845,removal,84.72263298789039,5.616395798901494,20.396607418767385,3.5455955429191053,0.0010608664282656,-4.960636177028816,0.6684049540861812,5.752660497191048,
Mammalia,Crocuta crocuta,f,239,95,488.96732673267326,4,7794.000113909986,0.0309113342309459,removal,58.72706277901307,11.982605658459375,18.374146257875378,2.8155110293263723,0.0010305459704637,-4.398080241798363,1.22947131503373,6.526043075836041,
